ZIP Code,Duration Buyer Payouts,City,State
11369,$17.50,East Elmhurst,NY
11370,$17.50,East Elmhurst,NY
11371,$17.50,Flushing,NY
11372,$17.50,Jackson Heights,NY
11373,$17.50,Elmhurst,NY
11374,$17.50,Rego Park,NY
11375,$17.50,Forest Hills,NY
11377,$17.50,Woodside,NY
11378,$17.50,Maspeth,NY
11379,$17.50,Middle Village,NY
11380,$17.50,Elmhurst,NY
11381,$17.50,Flushing,NY
11385,$17.50,Ridgewood,NY
11386,$17.50,Ridgewood,NY
11388,$17.50,,NY
11390,$17.50,,NY
11402,$17.50,,NY
11405,$17.50,Jamaica,NY
11406,$17.50,,NY
11407,$17.50,,NY
11408,$17.50,,NY
11410,$17.50,,NY
11411,$17.50,Cambria Heights,NY
11412,$17.50,Saint Albans,NY
11413,$17.50,Springfield Gardens,NY
11414,$17.50,Howard Beach,NY
11415,$17.50,Kew Gardens,NY
11416,$17.50,Ozone Park,NY
11417,$17.50,Ozone Park,NY
11418,$17.50,Richmond Hill,NY
11419,$17.50,South Richmond Hill,NY
11420,$17.50,South Ozone Park,NY
11421,$17.50,Woodhaven,NY
11422,$17.50,Rosedale,NY
11423,$17.50,Hollis,NY
11424,$17.50,Jamaica,NY
11425,$17.50,Jamaica,NY
11426,$17.50,Bellerose,NY
11427,$17.50,Queens Village,NY
11428,$17.50,Queens Village,NY
11429,$17.50,Queens Village,NY
11430,$17.50,Jamaica,NY
11431,$17.50,Jamaica,NY
11432,$17.50,Jamaica,NY
11433,$17.50,Jamaica,NY
11434,$17.50,Jamaica,NY
11435,$17.50,Jamaica,NY
11436,$17.50,Jamaica,NY
11437,$17.50,Jamaica,NY
11439,$17.50,Jamaica,NY
11440,$17.50,,NY
11441,$17.50,,NY
11446,$17.50,,NY
11447,$17.50,,NY
11450,$17.50,,NY
11451,$17.50,Jamaica,NY
11452,$17.50,,NY
11460,$17.50,,NY
11470,$17.50,,NY
11472,$17.50,,NY
11474,$17.50,,NY
11476,$17.50,,NY
11478,$17.50,,NY
11480,$17.50,,NY
11482,$17.50,,NY
11484,$17.50,,NY
11486,$17.50,,NY
11488,$17.50,,NY
11499,$17.50,Jamaica,NY
11501,$17.50,Mineola,NY
11507,$17.50,Albertson,NY
11509,$17.50,Atlantic Beach,NY
11510,$17.50,Baldwin,NY
11514,$17.50,Carle Place,NY
11516,$17.50,Cedarhurst,NY
11518,$17.50,East Rockaway,NY
11520,$17.50,Freeport,NY
11530,$17.50,Garden City,NY
11531,$17.50,Garden City,NY
11535,$17.50,,NY
11536,$17.50,,NY
11542,$17.50,Glen Cove,NY
11545,$17.50,Glen Head,NY
11547,$17.50,Glenwood Landing,NY
11548,$17.50,Greenvale,NY
11549,$17.50,Hempstead,NY
11550,$17.50,Hempstead,NY
11551,$17.50,Hempstead,NY
11552,$17.50,West Hempstead,NY
11553,$17.50,Uniondale,NY
11554,$17.50,East Meadow,NY
11555,$17.50,Uniondale,NY
11556,$17.50,Uniondale,NY
11557,$17.50,Hewlett,NY
11558,$17.50,Island Park,NY
11559,$17.50,Lawrence,NY
11560,$17.50,Locust Valley,NY
11561,$17.50,Long Beach,NY
11563,$17.50,Lynbrook,NY
11564,$17.50,,NY
11565,$17.50,Malverne,NY
11566,$17.50,Merrick,NY
11568,$17.50,Old Westbury,NY
11569,$17.50,Point Lookout,NY
11570,$17.50,Rockville Centre,NY
11571,$17.50,Rockville Centre,NY
11572,$17.50,Oceanside,NY
11575,$17.50,Roosevelt,NY
11576,$17.50,Roslyn,NY
11577,$17.50,Roslyn Heights,NY
11579,$17.50,Sea Cliff,NY
11580,$17.50,Valley Stream,NY
11581,$17.50,Valley Stream,NY
11582,$17.50,Valley Stream,NY
11583,$17.50,,NY
11588,$17.50,,NY
11590,$17.50,Westbury,NY
11592,$17.50,,NY
11593,$17.50,,NY
11594,$17.50,,NY
11595,$17.50,,NY
11596,$17.50,Williston Park,NY
11597,$17.50,,NY
11598,$17.50,Woodmere,NY
11599,$17.50,Garden City,NY
11690,$17.50,Far Rockaway,NY
11691,$17.50,Far Rockaway,NY
11692,$17.50,Arverne,NY
11693,$17.50,Far Rockaway,NY
11694,$17.50,Rockaway Park,NY
11695,$17.50,Far Rockaway,NY
11696,$17.50,,NY
11697,$17.50,Breezy Point,NY
11701,$17.50,Amityville,NY
11702,$17.50,Babylon,NY
11703,$17.50,North Babylon,NY
11704,$17.50,West Babylon,NY
11705,$17.50,Bayport,NY
11706,$17.50,Bay Shore,NY
11707,$17.50,West Babylon,NY
11708,$17.50,,NY
11709,$17.50,Bayville,NY
11710,$17.50,Bellmore,NY
11713,$17.50,Bellport,NY
11714,$17.50,Bethpage,NY
11715,$17.50,Blue Point,NY
11716,$17.50,Bohemia,NY
11717,$17.50,Brentwood,NY
11718,$17.50,Brightwaters,NY
11719,$17.50,Brookhaven,NY
11720,$17.50,Centereach,NY
11721,$17.50,Centerport,NY
11722,$17.50,Central Islip,NY
11724,$17.50,Cold Spring Harbor,NY
11725,$17.50,Commack,NY
11726,$17.50,Copiague,NY
11727,$17.50,Coram,NY
11729,$17.50,Deer Park,NY
11730,$17.50,East Islip,NY
11731,$17.50,East Northport,NY
11732,$17.50,East Norwich,NY
11733,$17.50,East Setauket,NY
11735,$17.50,Farmingdale,NY
11736,$17.50,,NY
11737,$17.50,Farmingdale,NY
11738,$17.50,Farmingville,NY
11739,$17.50,Great River,NY
11740,$17.50,Greenlawn,NY
11741,$17.50,Holbrook,NY
11743,$17.50,Huntington,NY
11745,$17.50,,NY
11746,$17.50,Huntington Station,NY
11747,$17.50,Melville,NY
11749,$17.50,Islandia,NY
11750,$17.50,,NY
11751,$17.50,Islip,NY
11752,$17.50,Islip Terrace,NY
11753,$17.50,Jericho,NY
11754,$17.50,Kings Park,NY
11755,$17.50,Lake Grove,NY
11756,$17.50,Levittown,NY
11757,$17.50,Lindenhurst,NY
11758,$17.50,Massapequa,NY
11760,$17.50,Melville,NY
11762,$17.50,Massapequa Park,NY
11763,$17.50,Medford,NY
11764,$17.50,Miller Place,NY
11765,$17.50,Mill Neck,NY
11766,$17.50,Mount Sinai,NY
11767,$17.50,Nesconset,NY
11768,$17.50,Northport,NY
11769,$17.50,Oakdale,NY
11770,$17.50,Ocean Beach,NY
11771,$17.50,Oyster Bay,NY
11772,$17.50,Patchogue,NY
11773,$17.50,Syosset,NY
11774,$17.50,,NY
11775,$17.50,Melville,NY
11776,$17.50,Port Jefferson Station,NY
11777,$17.50,Port Jefferson,NY
11778,$17.50,Rocky Point,NY
11780,$17.50,Saint James,NY
11782,$17.50,Sayville,NY
11783,$17.50,Seaford,NY
11784,$17.50,Selden,NY
11786,$17.50,Shoreham,NY
11787,$17.50,Smithtown,NY
11788,$17.50,Hauppauge,NY
11789,$17.50,Sound Beach,NY
11790,$17.50,Stony Brook,NY
11791,$17.50,Syosset,NY
11792,$17.50,Wading River,NY
11793,$17.50,Wantagh,NY
11794,$17.50,Stony Brook,NY
11795,$17.50,West Islip,NY
11796,$17.50,West Sayville,NY
11797,$17.50,Woodbury,NY
11798,$17.50,Wyandanch,NY
11801,$17.50,Hicksville,NY
11802,$17.50,Hicksville,NY
11803,$17.50,Plainview,NY
11804,$17.50,Old Bethpage,NY
11805,$17.50,,NY
11815,$17.50,Hicksville,NY
11819,$17.50,Hicksville,NY
11853,$17.50,Jericho,NY
11854,$17.50,,NY
11855,$17.50,,NY
11901,$17.50,Riverhead,NY
11930,$17.50,Amagansett,NY
11931,$17.50,Aquebogue,NY
11932,$17.50,Bridgehampton,NY
11933,$17.50,Calverton,NY
11934,$17.50,Center Moriches,NY
11935,$17.50,Cutchogue,NY
11937,$17.50,East Hampton,NY
11939,$17.50,East Marion,NY
11940,$17.50,East Moriches,NY
11941,$17.50,Eastport,NY
11942,$17.50,East Quogue,NY
11944,$17.50,Greenport,NY
11946,$17.50,Hampton Bays,NY
11947,$17.50,Jamesport,NY
11948,$17.50,Laurel,NY
11949,$17.50,Manorville,NY
11950,$17.50,Mastic,NY
11951,$17.50,Mastic Beach,NY
11952,$17.50,Mattituck,NY
11953,$17.50,Middle Island,NY
11954,$17.50,Montauk,NY
11955,$17.50,Moriches,NY
11956,$17.50,New Suffolk,NY
11957,$17.50,Orient,NY
11958,$17.50,Peconic,NY
11959,$17.50,Quogue,NY
11960,$17.50,Remsenburg,NY
11961,$17.50,Ridge,NY
11962,$17.50,Sagaponack,NY
11963,$17.50,Sag Harbor,NY
11964,$17.50,Shelter Island,NY
11965,$17.50,Shelter Island Heights,NY
11967,$17.50,Shirley,NY
11968,$17.50,Southampton,NY
11969,$17.50,Southampton,NY
11970,$17.50,South Jamesport,NY
11971,$17.50,Southold,NY
11972,$17.50,Speonk,NY
11973,$17.50,Upton,NY
11975,$17.50,Wainscott,NY
11976,$17.50,Water Mill,NY
11977,$17.50,Westhampton,NY
11978,$17.50,Westhampton Beach,NY
11980,$17.50,Yaphank,NY
12007,$17.50,Alcove,NY
12008,$17.50,Alplaus,NY
12009,$17.50,Altamont,NY
12010,$17.50,Amsterdam,NY
12015,$17.50,Athens,NY
12016,$17.50,Auriesville,NY
12017,$17.50,Austerlitz,NY
12018,$17.50,Averill Park,NY
12019,$17.50,Ballston Lake,NY
12020,$17.50,Ballston Spa,NY
12022,$17.50,Berlin,NY
12023,$17.50,Berne,NY
12024,$17.50,Brainard,NY
12025,$17.50,Broadalbin,NY
12026,$17.50,,NY
12027,$17.50,Burnt Hills,NY
12028,$17.50,Buskirk,NY
12029,$17.50,Canaan,NY
12031,$17.50,Carlisle,NY
12032,$17.50,Caroga Lake,NY
12033,$17.50,Castleton On Hudson,NY
12035,$17.50,Central Bridge,NY
12036,$17.50,Charlotteville,NY
12037,$17.50,Chatham,NY
12040,$17.50,Cherry Plain,NY
12041,$17.50,Clarksville,NY
12042,$17.50,Climax,NY
12043,$17.50,Cobleskill,NY
12045,$17.50,Coeymans,NY
12046,$17.50,Coeymans Hollow,NY
12047,$17.50,Cohoes,NY
12050,$17.50,Columbiaville,NY
12051,$17.50,Coxsackie,NY
12052,$17.50,Cropseyville,NY
12053,$17.50,Delanson,NY
12054,$17.50,Delmar,NY
12055,$17.50,Dormansville,NY
12056,$17.50,Duanesburg,NY
12057,$17.50,Eagle Bridge,NY
12058,$17.50,Earlton,NY
12059,$17.50,East Berne,NY
12060,$17.50,East Chatham,NY
12061,$17.50,East Greenbush,NY
12062,$17.50,East Nassau,NY
12063,$17.50,East Schodack,NY
12064,$17.50,East Worcester,NY
12065,$17.50,Clifton Park,NY
12066,$17.50,Esperance,NY
12067,$17.50,Feura Bush,NY
12068,$17.50,Fonda,NY
12069,$17.50,Fort Hunter,NY
12070,$17.50,Fort Johnson,NY
12071,$17.50,Fultonham,NY
12072,$17.50,Fultonville,NY
12073,$17.50,Gallupville,NY
12074,$17.50,Galway,NY
12075,$17.50,Ghent,NY
12076,$17.50,Gilboa,NY
12077,$17.50,Glenmont,NY
12078,$17.50,Gloversville,NY
12082,$17.50,Grafton,NY
12083,$17.50,Greenville,NY
12084,$17.50,Guilderland,NY
12085,$17.50,Guilderland Center,NY
12086,$17.50,Hagaman,NY
12087,$17.50,Hannacroix,NY
12089,$17.50,Hoosick,NY
12090,$17.50,Hoosick Falls,NY
12092,$17.50,Howes Cave,NY
12093,$17.50,Jefferson,NY
12094,$17.50,Johnsonville,NY
12095,$17.50,Johnstown,NY
12106,$17.50,Kinderhook,NY
12107,$17.50,Knox,NY
12108,$17.50,Lake Pleasant,NY
12110,$17.50,Latham,NY
12111,$17.50,,NY
12113,$17.50,,NY
12115,$17.50,Malden Bridge,NY
12116,$17.50,Maryland,NY
12117,$17.50,Mayfield,NY
12118,$17.50,Mechanicville,NY
12120,$17.50,Medusa,NY
12121,$17.50,Melrose,NY
12122,$17.50,Middleburgh,NY
12123,$17.50,Nassau,NY
12124,$17.50,New Baltimore,NY
12125,$17.50,New Lebanon,NY
12128,$17.50,Newtonville,NY
12130,$17.50,Niverville,NY
12131,$17.50,North Blenheim,NY
12132,$17.50,North Chatham,NY
12133,$17.50,North Hoosick,NY
12134,$17.50,Northville,NY
12135,$17.50,,NY
12136,$17.50,Old Chatham,NY
12137,$17.50,Pattersonville,NY
12138,$17.50,Petersburg,NY
12139,$17.50,Piseco,NY
12140,$17.50,Poestenkill,NY
12141,$17.50,Quaker Street,NY
12143,$17.50,Ravena,NY
12144,$17.50,Rensselaer,NY
12147,$17.50,Rensselaerville,NY
12148,$17.50,Rexford,NY
12149,$17.50,Richmondville,NY
12150,$17.50,Rotterdam Junction,NY
12151,$17.50,Round Lake,NY
12153,$17.50,Sand Lake,NY
12154,$17.50,Schaghticoke,NY
12155,$17.50,Schenevus,NY
12156,$17.50,Schodack Landing,NY
12157,$17.50,Schoharie,NY
12158,$17.50,Selkirk,NY
12159,$17.50,Slingerlands,NY
12160,$17.50,Sloansville,NY
12161,$17.50,South Bethlehem,NY
12162,$17.50,,NY
12163,$17.50,,NY
12164,$17.50,Speculator,NY
12165,$17.50,Spencertown,NY
12166,$17.50,Sprakers,NY
12167,$17.50,Stamford,NY
12168,$17.50,Stephentown,NY
12169,$17.50,Stephentown,NY
12170,$17.50,Stillwater,NY
12172,$17.50,Stottville,NY
12173,$17.50,Stuyvesant,NY
12174,$17.50,Stuyvesant Falls,NY
12175,$17.50,Summit,NY
12176,$17.50,Surprise,NY
12177,$17.50,Tribes Hill,NY
12179,$17.50,,NY
12180,$17.50,Troy,NY
12181,$17.50,Troy,NY
12182,$17.50,Troy,NY
12183,$17.50,Troy,NY
12184,$17.50,Valatie,NY
12185,$17.50,Valley Falls,NY
12186,$17.50,Voorheesville,NY
12187,$17.50,Warnerville,NY
12188,$17.50,Waterford,NY
12189,$17.50,Watervliet,NY
12190,$17.50,Wells,NY
12192,$17.50,West Coxsackie,NY
12193,$17.50,Westerlo,NY
12194,$17.50,West Fulton,NY
12195,$17.50,West Lebanon,NY
12196,$17.50,West Sand Lake,NY
12197,$17.50,Worcester,NY
12198,$17.50,Wynantskill,NY
12201,$17.50,Albany,NY
12202,$17.50,Albany,NY
12203,$17.50,Albany,NY
12204,$17.50,Albany,NY
12205,$17.50,Albany,NY
12206,$17.50,Albany,NY
12207,$17.50,Albany,NY
12208,$17.50,Albany,NY
12209,$17.50,Albany,NY
12210,$17.50,Albany,NY
12211,$17.50,Albany,NY
12212,$17.50,Albany,NY
12214,$17.50,Albany,NY
12220,$17.50,Albany,NY
12222,$17.50,Albany,NY
12223,$17.50,Albany,NY
12224,$17.50,Albany,NY
12225,$17.50,Albany,NY
12226,$17.50,Albany,NY
12227,$17.50,Albany,NY
12228,$17.50,Albany,NY
12229,$17.50,Albany,NY
12230,$17.50,Albany,NY
12231,$17.50,Albany,NY
12232,$17.50,Albany,NY
12233,$17.50,Albany,NY
12234,$17.50,Albany,NY
12235,$17.50,Albany,NY
12236,$17.50,Albany,NY
12237,$17.50,Albany,NY
12238,$17.50,Albany,NY
12239,$17.50,Albany,NY
12240,$17.50,Albany,NY
12241,$17.50,Albany,NY
12242,$17.50,Albany,NY
12243,$17.50,Albany,NY
12244,$17.50,Albany,NY
12245,$17.50,Albany,NY
12246,$17.50,Albany,NY
12247,$17.50,Albany,NY
12248,$17.50,Albany,NY
12249,$17.50,Albany,NY
12250,$17.50,Albany,NY
12252,$17.50,Albany,NY
12255,$17.50,Albany,NY
12256,$17.50,Albany,NY
12257,$17.50,Albany,NY
12260,$17.50,Albany,NY
12261,$17.50,Albany,NY
12262,$17.50,,NY
12288,$17.50,Albany,NY
12301,$17.50,Schenectady,NY
12302,$17.50,Schenectady,NY
12303,$17.50,Schenectady,NY
12304,$17.50,Schenectady,NY
12305,$17.50,Schenectady,NY
12306,$17.50,Schenectady,NY
12307,$17.50,Schenectady,NY
12308,$17.50,Schenectady,NY
12309,$17.50,Schenectady,NY
12325,$17.50,Schenectady,NY
12345,$17.50,Schenectady,NY
12401,$17.50,Kingston,NY
12402,$17.50,Kingston,NY
12404,$17.50,Accord,NY
12405,$17.50,Acra,NY
12406,$17.50,Arkville,NY
12407,$17.50,Ashland,NY
12409,$17.50,Bearsville,NY
12410,$17.50,Big Indian,NY
12411,$17.50,Bloomington,NY
12412,$17.50,Boiceville,NY
12413,$17.50,Cairo,NY
12414,$17.50,Catskill,NY
12415,$17.50,,NY
12416,$17.50,Chichester,NY
12417,$17.50,Connelly,NY
12418,$17.50,Cornwallville,NY
12419,$17.50,Cottekill,NY
12420,$17.50,Cragsmoor,NY
12421,$17.50,Denver,NY
12422,$17.50,Durham,NY
12423,$17.50,East Durham,NY
12424,$17.50,East Jewett,NY
12427,$17.50,Elka Park,NY
12428,$17.50,Ellenville,NY
12429,$17.50,Esopus,NY
12430,$17.50,Fleischmanns,NY
12431,$17.50,Freehold,NY
12432,$17.50,Glasco,NY
12433,$17.50,Glenford,NY
12434,$17.50,Grand Gorge,NY
12435,$17.50,Greenfield Park,NY
12436,$17.50,Haines Falls,NY
12438,$17.50,Halcottsville,NY
12439,$17.50,Hensonville,NY
12440,$17.50,High Falls,NY
12441,$17.50,Highmount,NY
12442,$17.50,Hunter,NY
12443,$17.50,Hurley,NY
12444,$17.50,Jewett,NY
12446,$17.50,Kerhonkson,NY
12448,$17.50,Lake Hill,NY
12449,$17.50,Lake Katrine,NY
12450,$17.50,Lanesville,NY
12451,$17.50,Leeds,NY
12452,$17.50,Lexington,NY
12453,$17.50,Malden On Hudson,NY
12454,$17.50,Maplecrest,NY
12455,$17.50,Margaretville,NY
12456,$17.50,Mount Marion,NY
12457,$17.50,Mount Tremper,NY
12458,$17.50,Napanoch,NY
12459,$17.50,New Kingston,NY
12460,$17.50,Oak Hill,NY
12461,$17.50,Olivebridge,NY
12463,$17.50,Palenville,NY
12464,$17.50,Phoenicia,NY
12465,$17.50,Pine Hill,NY
12466,$17.50,Port Ewen,NY
12468,$17.50,Prattsville,NY
12469,$17.50,Preston Hollow,NY
12470,$17.50,Purling,NY
12471,$17.50,Rifton,NY
12472,$17.50,Rosendale,NY
12473,$17.50,Round Top,NY
12474,$17.50,Roxbury,NY
12475,$17.50,Ruby,NY
12477,$17.50,Saugerties,NY
12480,$17.50,Shandaken,NY
12481,$17.50,Shokan,NY
12482,$17.50,South Cairo,NY
12483,$17.50,Spring Glen,NY
12484,$17.50,Stone Ridge,NY
12485,$17.50,Tannersville,NY
12486,$17.50,Tillson,NY
12487,$17.50,Ulster Park,NY
12489,$17.50,Wawarsing,NY
12490,$17.50,West Camp,NY
12491,$17.50,West Hurley,NY
12492,$17.50,West Kill,NY
12493,$17.50,West Park,NY
12494,$17.50,West Shokan,NY
12495,$17.50,Willow,NY
12496,$17.50,Windham,NY
12498,$17.50,Woodstock,NY
12501,$17.50,Amenia,NY
12502,$17.50,Ancram,NY
12503,$17.50,Ancramdale,NY
12504,$17.50,Annandale On Hudson,NY
12506,$17.50,Bangall,NY
12507,$17.50,Barrytown,NY
12508,$17.50,Beacon,NY
12510,$17.50,Billings,NY
12511,$17.50,Castle Point,NY
12512,$17.50,Chelsea,NY
12513,$17.50,Claverack,NY
12514,$17.50,Clinton Corners,NY
12515,$17.50,Clintondale,NY
12516,$17.50,Copake,NY
12517,$17.50,Copake Falls,NY
12518,$17.50,Cornwall,NY
12520,$17.50,Cornwall On Hudson,NY
12521,$17.50,Craryville,NY
12522,$17.50,Dover Plains,NY
12523,$17.50,Elizaville,NY
12524,$17.50,Fishkill,NY
12525,$17.50,Gardiner,NY
12526,$17.50,Germantown,NY
12527,$17.50,Glenham,NY
12528,$17.50,Highland,NY
12529,$17.50,Hillsdale,NY
12530,$17.50,Hollowville,NY
12531,$17.50,Holmes,NY
12533,$17.50,Hopewell Junction,NY
12534,$17.50,Hudson,NY
12537,$17.50,Hughsonville,NY
12538,$17.50,Hyde Park,NY
12540,$17.50,Lagrangeville,NY
12541,$17.50,Livingston,NY
12542,$17.50,Marlboro,NY
12543,$17.50,Maybrook,NY
12544,$17.50,Mellenville,NY
12545,$17.50,Millbrook,NY
12546,$17.50,Millerton,NY
12547,$17.50,Milton,NY
12548,$17.50,Modena,NY
12549,$17.50,Montgomery,NY
12550,$17.50,Newburgh,NY
12551,$17.50,Newburgh,NY
12552,$17.50,Newburgh,NY
12553,$17.50,New Windsor,NY
12555,$17.50,Newburgh,NY
12561,$17.50,New Paltz,NY
12563,$17.50,Patterson,NY
12564,$17.50,Pawling,NY
12565,$17.50,Philmont,NY
12566,$17.50,Pine Bush,NY
12567,$17.50,Pine Plains,NY
12568,$17.50,Plattekill,NY
12569,$17.50,Pleasant Valley,NY
12570,$17.50,Poughquag,NY
12571,$17.50,Red Hook,NY
12572,$17.50,Rhinebeck,NY
12574,$17.50,Rhinecliff,NY
12575,$17.50,Rock Tavern,NY
12577,$17.50,Salisbury Mills,NY
12578,$17.50,Salt Point,NY
12580,$17.50,Staatsburg,NY
12581,$17.50,Stanfordville,NY
12582,$17.50,Stormville,NY
12583,$17.50,Tivoli,NY
12584,$17.50,Vails Gate,NY
12585,$17.50,Verbank,NY
12586,$17.50,Walden,NY
12588,$17.50,Walker Valley,NY
12589,$17.50,Wallkill,NY
12590,$17.50,Wappingers Falls,NY
12592,$17.50,Wassaic,NY
12593,$17.50,,NY
12594,$17.50,Wingdale,NY
12600,$17.50,,NY
12601,$17.50,Poughkeepsie,NY
12602,$17.50,Poughkeepsie,NY
12603,$17.50,Poughkeepsie,NY
12604,$17.50,Poughkeepsie,NY
12701,$17.50,Monticello,NY
12719,$17.50,Barryville,NY
12720,$17.50,Bethel,NY
12721,$17.50,Bloomingburg,NY
12722,$17.50,Burlingham,NY
12723,$17.50,Callicoon,NY
12724,$17.50,Callicoon Center,NY
12725,$17.50,Claryville,NY
12726,$17.50,Cochecton,NY
12727,$17.50,Cochecton Center,NY
12729,$17.50,Cuddebackville,NY
12732,$17.50,Eldred,NY
12733,$17.50,Fallsburg,NY
12734,$17.50,Ferndale,NY
12736,$17.50,Fremont Center,NY
12737,$17.50,Glen Spey,NY
12738,$17.50,Glen Wild,NY
12739,$17.50,,NY
12740,$17.50,Grahamsville,NY
12741,$17.50,Hankins,NY
12742,$17.50,Harris,NY
12743,$17.50,Highland Lake,NY
12745,$17.50,Hortonville,NY
12746,$17.50,Huguenot,NY
12747,$17.50,Hurleyville,NY
12748,$17.50,Jeffersonville,NY
12749,$17.50,Kauneonga Lake,NY
12750,$17.50,Kenoza Lake,NY
12751,$17.50,Kiamesha Lake,NY
12752,$17.50,Lake Huntington,NY
12753,$17.50,,NY
12754,$17.50,Liberty,NY
12758,$17.50,Livingston Manor,NY
12759,$17.50,Loch Sheldrake,NY
12760,$17.50,Long Eddy,NY
12762,$17.50,Mongaup Valley,NY
12763,$17.50,Mountain Dale,NY
12764,$17.50,Narrowsburg,NY
12765,$17.50,Neversink,NY
12766,$17.50,North Branch,NY
12767,$17.50,Obernburg,NY
12768,$17.50,Parksville,NY
12769,$17.50,Phillipsport,NY
12770,$17.50,Pond Eddy,NY
12771,$17.50,Port Jervis,NY
12775,$17.50,Rock Hill,NY
12776,$17.50,Roscoe,NY
12777,$17.50,Forestburgh,NY
12778,$17.50,Smallwood,NY
12779,$17.50,South Fallsburg,NY
12780,$17.50,Sparrow Bush,NY
12781,$17.50,Summitville,NY
12782,$17.50,,NY
12783,$17.50,Swan Lake,NY
12784,$17.50,Thompsonville,NY
12785,$17.50,Westbrookville,NY
12786,$17.50,White Lake,NY
12787,$17.50,White Sulphur Springs,NY
12788,$17.50,Woodbourne,NY
12789,$17.50,Woodridge,NY
12790,$17.50,Wurtsboro,NY
12791,$17.50,Youngsville,NY
12792,$17.50,Yulan,NY
12801,$17.50,Glens Falls,NY
12803,$17.50,South Glens Falls,NY
12804,$17.50,Queensbury,NY
12808,$17.50,Adirondack,NY
12809,$17.50,Argyle,NY
12810,$17.50,Athol,NY
12811,$17.50,Bakers Mills,NY
12812,$17.50,Blue Mountain Lake,NY
12814,$17.50,Bolton Landing,NY
12815,$17.50,Brant Lake,NY
12816,$17.50,Cambridge,NY
12817,$17.50,Chestertown,NY
12819,$17.50,Clemons,NY
12820,$17.50,Cleverdale,NY
12821,$17.50,Comstock,NY
12822,$17.50,Corinth,NY
12823,$17.50,Cossayuna,NY
12824,$17.50,Diamond Point,NY
12826,$17.50,,NY
12827,$17.50,Fort Ann,NY
12828,$17.50,Fort Edward,NY
12831,$17.50,Gansevoort,NY
12832,$17.50,Granville,NY
12833,$17.50,Greenfield Center,NY
12834,$17.50,Greenwich,NY
12835,$17.50,Hadley,NY
12836,$17.50,Hague,NY
12837,$17.50,Hampton,NY
12838,$17.50,Hartford,NY
12839,$17.50,Hudson Falls,NY
12841,$17.50,Huletts Landing,NY
12842,$17.50,Indian Lake,NY
12843,$17.50,Johnsburg,NY
12844,$17.50,Kattskill Bay,NY
12845,$17.50,Lake George,NY
12846,$17.50,Lake Luzerne,NY
12847,$17.50,Long Lake,NY
12848,$17.50,Middle Falls,NY
12849,$17.50,Middle Granville,NY
12850,$17.50,Middle Grove,NY
12851,$17.50,Minerva,NY
12852,$17.50,Newcomb,NY
12853,$17.50,North Creek,NY
12854,$17.50,North Granville,NY
12855,$17.50,North Hudson,NY
12856,$17.50,North River,NY
12857,$17.50,Olmstedville,NY
12858,$17.50,Paradox,NY
12859,$17.50,Porter Corners,NY
12860,$17.50,Pottersville,NY
12861,$17.50,Putnam Station,NY
12862,$17.50,Riparius,NY
12863,$17.50,Rock City Falls,NY
12864,$17.50,Sabael,NY
12865,$17.50,Salem,NY
12866,$17.50,Saratoga Springs,NY
12870,$17.50,Schroon Lake,NY
12871,$17.50,Schuylerville,NY
12872,$17.50,Severance,NY
12873,$17.50,Shushan,NY
12874,$17.50,Silver Bay,NY
12878,$17.50,Stony Creek,NY
12879,$17.50,Newcomb,NY
12883,$17.50,Ticonderoga,NY
12884,$17.50,Victory Mills,NY
12885,$17.50,Warrensburg,NY
12886,$17.50,Wevertown,NY
12887,$17.50,Whitehall,NY
12901,$17.50,Plattsburgh,NY
12903,$17.50,Plattsburgh,NY
12910,$17.50,Altona,NY
12911,$17.50,Keeseville,NY
12912,$17.50,Au Sable Forks,NY
12913,$17.50,Bloomingdale,NY
12914,$17.50,Bombay,NY
12915,$17.50,Brainardsville,NY
12916,$17.50,Brushton,NY
12917,$17.50,Burke,NY
12918,$17.50,Cadyville,NY
12919,$17.50,Champlain,NY
12920,$17.50,Chateaugay,NY
12921,$17.50,Chazy,NY
12922,$17.50,Childwold,NY
12923,$17.50,Churubusco,NY
12924,$17.50,Keeseville,NY
12926,$17.50,Constable,NY
12927,$17.50,Cranberry Lake,NY
12928,$17.50,Crown Point,NY
12929,$17.50,Dannemora,NY
12930,$17.50,Dickinson Center,NY
12932,$17.50,Elizabethtown,NY
12933,$17.50,Ellenburg,NY
12934,$17.50,Ellenburg Center,NY
12935,$17.50,Ellenburg Depot,NY
12936,$17.50,Essex,NY
12937,$17.50,Fort Covington,NY
12938,$17.50,,NY
12939,$17.50,Gabriels,NY
12941,$17.50,Jay,NY
12942,$17.50,Keene,NY
12943,$17.50,Keene Valley,NY
12944,$17.50,Keeseville,NY
12945,$17.50,Lake Clear,NY
12946,$17.50,Lake Placid,NY
12949,$17.50,Lawrenceville,NY
12950,$17.50,Lewis,NY
12952,$17.50,Lyon Mountain,NY
12953,$17.50,Malone,NY
12955,$17.50,Lyon Mountain,NY
12956,$17.50,Mineville,NY
12957,$17.50,Moira,NY
12958,$17.50,Mooers,NY
12959,$17.50,Mooers Forks,NY
12960,$17.50,Moriah,NY
12961,$17.50,Moriah Center,NY
12962,$17.50,Morrisonville,NY
12964,$17.50,New Russia,NY
12965,$17.50,Nicholville,NY
12966,$17.50,North Bangor,NY
12967,$17.50,North Lawrence,NY
12968,$17.50,,NY
